order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_fee
100459,1757,2022-11-13,Delivered,Store,Mysuru,0
100460,1806,2022-11-13,Delivered,Mobile App,Delhi,49
100461,109,2022-11-14,Delivered,Mobile App,Bengaluru,0
100462,961,2022-11-14,Cancelled,Web,Mumbai,49
100463,2481,2022-11-14,Delivered,Store,Mumbai,49
100464,2635,2022-11-14,Delivered,Mobile App,Mumbai,49
100465,2924,2022-11-14,Delivered,Mobile App,Pune,49
100466,438,2022-11-15,Delivered,Mobile App,Jaipur,49
100467,2779,2022-11-15,Delivered,Mobile App,Chennai,0
100468,1979,2022-11-16,Delivered,Mobile App,Delhi,49
100469,1370,2022-11-17,Delivered,Mobile App,Madurai,0
100470,1823,2022-11-17,Delivered,Web,Mumbai,0
100471,2917,2022-11-17,Delivered,Web,Chennai,49
100472,225,2022-11-18,Delivered,Mobile App,Chennai,0
100473,541,2022-11-18,Delivered,Store,Lucknow,0
100474,861,2022-11-18,Delivered,Web,Delhi,49
100475,1221,2022-11-18,Delivered,Web,Bengaluru,49
100476,1656,2022-11-18,Delivered,Web,Hyderabad,0
100477,1701,2022-11-18,Delivered,Mobile App,Ahmedabad,0
100478,1757,2022-11-18,Delivered,Marketplace,Mysuru,0
100479,2204,2022-11-18,Delivered,Mobile App,Chennai,0
100480,1221,2022-11-19,Delivered,Mobile App,Bengaluru,49
100481,1481,2022-11-19,Delivered,Mobile App,Hyderabad,49
100482,1688,2022-11-19,Delivered,Store,Mumbai,0
100483,1701,2022-11-19,Delivered,Mobile App,Ahmedabad,0
100484,2491,2022-11-19,Delivered,Mobile App,Pune,0
100485,831,2022-11-20,Delivered,Mobile App,Pune,49
100486,867,2022-11-20,Delivered,Marketplace,Kolkata,0
100487,1169,2022-11-20,Delivered,Web,Gurugram,49
100488,1370,2022-11-20,Delivered,Mobile App,Madurai,49
100489,2055,2022-11-20,Delivered,Mobile App,Coimbatore,0
100490,442,2022-11-21,Delivered,Web,Mysuru,0
100491,798,2022-11-21,Delivered,Marketplace,Mysuru,49
100492,941,2022-11-21,Delivered,Mobile App,Chennai,0
100493,1280,2022-11-21,Delivered,Web,Mumbai,0
100494,2016,2022-11-21,Delivered,Mobile App,Kochi,0
100495,2369,2022-11-21,Delivered,Web,Hyderabad,49
100496,1231,2022-11-22,Cancelled,Web,Chennai,0
100497,1311,2022-11-23,Delivered,Web,Hyderabad,0
100498,1888,2022-11-23,Cancelled,Web,Gurugram,0
100499,105,2022-11-24,Delivered,Mobile App,Delhi,49
100500,2550,2022-11-24,Delivered,Marketplace,Coimbatore,0
100501,2421,2022-11-25,Delivered,Web,Ahmedabad,0
100502,2970,2022-11-25,Delivered,Mobile App,Chennai,49
100503,541,2022-11-26,Delivered,Web,Lucknow,0
100504,1248,2022-11-26,Delivered,Mobile App,Chennai,0
100505,2143,2022-11-26,Delivered,Marketplace,Delhi,49
100506,2702,2022-11-26,Delivered,Web,Mumbai,0
100507,1266,2022-11-27,Delivered,Marketplace,Gurugram,0
100508,169,2022-11-28,Delivered,Marketplace,Coimbatore,49
100509,798,2022-11-28,Delivered,Marketplace,Mysuru,0
100510,1701,2022-11-28,Delivered,Web,Ahmedabad,49
100511,1867,2022-11-28,Delivered,Marketplace,Jaipur,49
100512,2204,2022-11-28,Delivered,Web,Chennai,49
100513,2501,2022-11-28,Delivered,Mobile App,Bengaluru,49
100514,385,2022-11-29,Delivered,Web,Hyderabad,49
100515,867,2022-11-29,Delivered,Mobile App,Kolkata,0
100516,2069,2022-11-29,Delivered,Web,Delhi,49
100517,2526,2022-11-29,Delivered,Web,Mysuru,0
100518,607,2022-11-30,Delivered,Mobile App,Kolkata,0
100519,2598,2022-11-30,Delivered,Web,Hyderabad,49
100520,595,2022-12-01,Delivered,Web,Bengaluru,0
100521,678,2022-12-01,Delivered,Mobile App,Mumbai,0
100522,941,2022-12-01,Delivered,Marketplace,Madurai,0
100523,1144,2022-12-01,Delivered,Mobile App,Kolkata,0
100524,1166,2022-12-01,Delivered,Web,Kolkata,49
100525,1403,2022-12-01,Delivered,Web,Kochi,49
100526,1430,2022-12-01,Delivered,Mobile App,Hyderabad,0
100527,1888,2022-12-01,Delivered,Marketplace,Chennai,49
100528,1471,2022-12-02,Delivered,Marketplace,Coimbatore,0
100529,2269,2022-12-02,Delivered,Mobile App,Delhi,49
100530,2714,2022-12-02,Delivered,Mobile App,Bengaluru,49
100531,2886,2022-12-02,Delivered,Web,Chennai,0
100532,385,2022-12-03,Delivered,Marketplace,Hyderabad,0
100533,385,2022-12-04,Delivered,Mobile App,Hyderabad,0
100534,551,2022-12-04,Cancelled,Mobile App,Kolkata,0
100535,1403,2022-12-04,Delivered,Mobile App,Kochi,49
100536,2055,2022-12-04,Delivered,Mobile App,Coimbatore,49
100537,2225,2022-12-04,Delivered,Marketplace,Ahmedabad,0
100538,2226,2022-12-04,Delivered,Marketplace,Chennai,49
100539,2257,2022-12-04,Delivered,Web,Ahmedabad,0
100540,2615,2022-12-04,Delivered,Store,Chennai,0
100541,25,2022-12-05,Delivered,Web,Delhi,0
100542,1144,2022-12-05,Delivered,Mobile App,Kolkata,0
100543,1672,2022-12-05,Delivered,Web,Pune,0
100544,529,2022-12-06,Cancelled,Mobile App,Delhi,49
100545,1656,2022-12-06,Delivered,Web,Hyderabad,49
100546,753,2022-12-07,Delivered,Web,Chennai,49
100547,941,2022-12-07,Delivered,Mobile App,Chennai,49
100548,2232,2022-12-07,Delivered,Web,Pune,0
100549,811,2022-12-08,Delivered,Web,Bengaluru,0
100550,272,2022-12-09,Delivered,Mobile App,Chennai,0
100551,1287,2022-12-09,Delivered,Web,Hyderabad,0
100552,1373,2022-12-09,Delivered,Marketplace,Hyderabad,0
100553,1892,2022-12-09,Delivered,Store,Delhi,49
100554,95,2022-12-10,Delivered,Mobile App,Coimbatore,0
100555,254,2022-12-10,Delivered,Web,Jaipur,49
100556,701,2022-12-10,Delivered,Mobile App,Ahmedabad,49
100557,995,2022-12-10,Delivered,Store,Jaipur,0
100558,1412,2022-12-10,Delivered,Web,Kochi,0
100559,1519,2022-12-10,Delivered,Mobile App,Mysuru,49
100560,2528,2022-12-10,Delivered,Web,Delhi,49
100561,1226,2022-12-11,Delivered,Web,Kochi,0
100562,2289,2022-12-11,Delivered,Store,Chennai,49
100563,2917,2022-12-11,Delivered,Mobile App,Chennai,49
100564,267,2022-12-12,Delivered,Web,Chennai,49
100565,1484,2022-12-12,Delivered,Web,Chennai,0
100566,2028,2022-12-12,Delivered,Web,Hyderabad,0
100567,2792,2022-12-12,Delivered,Mobile App,Bengaluru,0
100568,103,2022-12-13,Delivered,Web,Chennai,49
100569,385,2022-12-13,Delivered,Mobile App,Hyderabad,49
100570,941,2022-12-13,Delivered,Mobile App,Chennai,0
100571,4,2022-12-14,Delivered,Marketplace,Delhi,49
100572,421,2022-12-14,Delivered,Mobile App,Pune,49
100573,1966,2022-12-14,Delivered,Web,Bengaluru,49
100574,2572,2022-12-14,Delivered,Mobile App,Mumbai,0
100575,2790,2022-12-14,Delivered,Mobile App,Hyderabad,0
100576,45,2022-12-15,Delivered,Web,Kolkata,0
100577,254,2022-12-15,Delivered,Mobile App,Chennai,0
100578,798,2022-12-15,Delivered,Web,Mysuru,49
100579,995,2022-12-15,Delivered,Mobile App,Jaipur,49
100580,645,2022-12-16,Delivered,Mobile App,Pune,0
100581,1391,2022-12-16,Delivered,Store,Jaipur,0
100582,1506,2022-12-16,Cancelled,Marketplace,Mumbai,0
100583,2201,2022-12-16,Delivered,Mobile App,Bengaluru,49
100584,2538,2022-12-16,Cancelled,Web,Hyderabad,49
100585,2589,2022-12-16,Delivered,Marketplace,Hyderabad,0
100586,406,2022-12-17,Delivered,Web,Kolkata,0
100587,1038,2022-12-17,Delivered,Mobile App,Hyderabad,0
100588,1888,2022-12-17,Cancelled,Web,Chennai,49
100589,2125,2022-12-17,Delivered,Mobile App,Hyderabad,49
100590,2204,2022-12-17,Delivered,Web,Chennai,49
100591,1475,2022-12-18,Delivered,Marketplace,Mumbai,0
100592,1688,2022-12-18,Delivered,Store,Mumbai,0
100593,2269,2022-12-18,Delivered,Store,Delhi,0
100594,580,2022-12-19,Delivered,Mobile App,Madurai,0
100595,194,2022-12-20,Delivered,Web,Kolkata,49
100596,632,2022-12-20,Delivered,Web,Kolkata,49
100597,1302,2022-12-20,Delivered,Mobile App,Mumbai,0
100598,1867,2022-12-20,Delivered,Mobile App,Jaipur,49
100599,2460,2022-12-20,Delivered,Web,Mumbai,49
100600,2823,2022-12-20,Delivered,Mobile App,Bengaluru,49
100601,2970,2022-12-20,Delivered,Mobile App,Chennai,49
100602,605,2022-12-21,Delivered,Store,Kochi,0
100603,1966,2022-12-21,Delivered,Mobile App,Bengaluru,0
100604,2917,2022-12-21,Delivered,Web,Chennai,0
100605,2952,2022-12-21,Delivered,Web,Delhi,0
100606,385,2022-12-22,Delivered,Store,Hyderabad,0
100607,2201,2022-12-22,Delivered,Mobile App,Bengaluru,49
100608,2289,2022-12-22,Delivered,Mobile App,Chennai,49
100609,2307,2022-12-22,Delivered,Web,Mumbai,49
100610,239,2022-12-23,Delivered,Web,Bengaluru,49
100611,1267,2022-12-23,Delivered,Web,Chennai,0
100612,2881,2022-12-23,Delivered,Web,Mysuru,0
100613,995,2022-12-24,Delivered,Web,Jaipur,49
100614,1184,2022-12-24,Delivered,Store,Chennai,0
100615,759,2022-12-25,Delivered,Web,Bengaluru,0
100616,943,2022-12-25,Delivered,Mobile App,Chennai,0
100617,1746,2022-12-25,Delivered,Mobile App,Pune,0
100618,2538,2022-12-25,Delivered,Mobile App,Hyderabad,49
100619,2917,2022-12-25,Delivered,Web,Chennai,49
100620,69,2022-12-26,Delivered,Mobile App,Bengaluru,49
100621,351,2022-12-26,Delivered,Mobile App,Pune,0
100622,1054,2022-12-26,Delivered,Web,Bengaluru,49
100623,1304,2022-12-26,Delivered,Store,Chennai,49
100624,2215,2022-12-26,Delivered,Mobile App,Jaipur,0
100625,459,2022-12-27,Delivered,Web,Gurugram,0
100626,1267,2022-12-27,Delivered,Mobile App,Chennai,0
100627,1271,2022-12-27,Delivered,Store,Kochi,49
100628,1302,2022-12-27,Cancelled,Marketplace,Mumbai,0
100629,1651,2022-12-27,Delivered,Web,Chennai,0
100630,1931,2022-12-27,Delivered,Mobile App,Pune,0
100631,2055,2022-12-27,Delivered,Mobile App,Coimbatore,0
100632,2323,2022-12-27,Cancelled,Web,Hyderabad,0
100633,2554,2022-12-27,Delivered,Web,Kochi,49
100634,69,2022-12-28,Delivered,Mobile App,Bengaluru,49
100635,269,2022-12-29,Delivered,Marketplace,Bengaluru,0
100636,748,2022-12-29,Delivered,Web,Hyderabad,49
100637,1085,2022-12-29,Delivered,Web,Kochi,0
100638,1318,2022-12-29,Delivered,Mobile App,Bengaluru,49
100639,1362,2022-12-29,Delivered,Mobile App,Hyderabad,49
100640,1672,2022-12-29,Delivered,Store,Pune,49
100641,1757,2022-12-29,Delivered,Web,Mysuru,0
100642,2171,2022-12-29,Delivered,Web,Hyderabad,49
100643,2491,2022-12-29,Delivered,Marketplace,Kochi,49
100644,2819,2022-12-29,Cancelled,Mobile App,Hyderabad,49
100645,272,2022-12-30,Delivered,Web,Chennai,0
100646,526,2022-12-30,Delivered,Web,Hyderabad,0
100647,1019,2022-12-30,Delivered,Web,Bengaluru,0
100648,1123,2022-12-30,Delivered,Web,Kolkata,49
100649,2125,2022-12-30,Delivered,Mobile App,Hyderabad,49
100650,385,2022-12-31,Delivered,Store,Lucknow,0
100651,604,2022-12-31,Delivered,Mobile App,Delhi,0
100652,613,2022-12-31,Delivered,Marketplace,Kochi,0
100653,2792,2022-12-31,Delivered,Web,Bengaluru,0
100654,327,2023-01-01,Delivered,Mobile App,Kochi,0
100655,389,2023-01-01,Delivered,Web,Bengaluru,0
100656,2147,2023-01-01,Delivered,Mobile App,Bengaluru,49
100657,125,2023-01-02,Delivered,Mobile App,Bengaluru,0
100658,251,2023-01-02,Delivered,Web,Pune,0
100659,932,2023-01-02,Delivered,Marketplace,Hyderabad,49
100660,1144,2023-01-02,Delivered,Mobile App,Kolkata,49
100661,1656,2023-01-02,Delivered,Marketplace,Hyderabad,49
100662,2311,2023-01-02,Delivered,Web,Lucknow,0
100663,2441,2023-01-02,Delivered,Web,Kochi,0
100664,46,2023-01-03,Delivered,Web,Gurugram,0
100665,1888,2023-01-03,Delivered,Web,Chennai,0
100666,2459,2023-01-03,Delivered,Marketplace,Chennai,49
100667,128,2023-01-04,Delivered,Web,Mysuru,0
100668,406,2023-01-04,Delivered,Mobile App,Kolkata,49
100669,555,2023-01-04,Delivered,Mobile App,Bengaluru,0
100670,1226,2023-01-04,Delivered,Store,Ahmedabad,49
100671,1271,2023-01-04,Delivered,Mobile App,Kochi,0
100672,646,2023-01-05,Delivered,Web,Kolkata,0
100673,810,2023-01-05,Delivered,Marketplace,Pune,0
100674,1320,2023-01-05,Delivered,Web,Kolkata,0
100675,1550,2023-01-05,Cancelled,Web,Chennai,0
100676,2171,2023-01-05,Delivered,Mobile App,Hyderabad,0
100677,581,2023-01-06,Delivered,Web,Mumbai,49
100678,212,2023-01-07,Delivered,Web,Mumbai,49
100679,1296,2023-01-07,Delivered,Marketplace,Hyderabad,49
100680,1357,2023-01-07,Cancelled,Mobile App,Mumbai,0
100681,1498,2023-01-07,Delivered,Web,Pune,0
100682,545,2023-01-08,Delivered,Store,Mysuru,0
100683,867,2023-01-08,Delivered,Store,Mumbai,0
100684,1619,2023-01-08,Delivered,Mobile App,Lucknow,49
100685,1650,2023-01-08,Delivered,Mobile App,Gurugram,0
100686,1673,2023-01-08,Delivered,Web,Delhi,49
100687,2572,2023-01-08,Delivered,Mobile App,Mumbai,0
100688,486,2023-01-09,Delivered,Web,Hyderabad,0
100689,1672,2023-01-09,Delivered,Web,Pune,49
100690,1688,2023-01-09,Delivered,Mobile App,Mumbai,49
100691,392,2023-01-10,Delivered,Store,Bengaluru,49
100692,2125,2023-01-10,Cancelled,Web,Hyderabad,49
100693,2226,2023-01-10,Delivered,Mobile App,Chennai,49
100694,239,2023-01-11,Delivered,Mobile App,Bengaluru,0
100695,446,2023-01-11,Delivered,Web,Delhi,49
100696,772,2023-01-11,Delivered,Mobile App,Mumbai,0
100697,901,2023-01-11,Delivered,Mobile App,Hyderabad,0
100698,1563,2023-01-11,Delivered,Store,Ahmedabad,0
100699,1876,2023-01-11,Delivered,Mobile App,Gurugram,49
100700,2066,2023-01-11,Cancelled,Mobile App,Jaipur,49
100701,2742,2023-01-11,Delivered,Web,Kolkata,49
100702,2802,2023-01-11,Delivered,Mobile App,Mumbai,0
100703,1271,2023-01-12,Delivered,Mobile App,Kochi,49
100704,1937,2023-01-12,Delivered,Web,Mumbai,0
100705,2055,2023-01-12,Delivered,Web,Coimbatore,0
100706,2954,2023-01-12,Delivered,Mobile App,Ahmedabad,0
100707,26,2023-01-13,Delivered,Mobile App,Chennai,0
100708,802,2023-01-13,Delivered,Mobile App,Coimbatore,0
100709,1484,2023-01-13,Delivered,Marketplace,Chennai,49
100710,1798,2023-01-13,Delivered,Web,Chennai,49
100711,2027,2023-01-13,Delivered,Mobile App,Gurugram,0
100712,251,2023-01-14,Delivered,Marketplace,Pune,49
100713,541,2023-01-14,Delivered,Marketplace,Lucknow,0
100714,1520,2023-01-14,Cancelled,Mobile App,Chennai,49
100715,2204,2023-01-14,Delivered,Store,Chennai,49
100716,757,2023-01-15,Delivered,Marketplace,Madurai,0
100717,1102,2023-01-15,Delivered,Mobile App,Madurai,49
100718,2460,2023-01-15,Cancelled,Mobile App,Mumbai,0
100719,355,2023-01-16,Delivered,Web,Hyderabad,49
100720,500,2023-01-16,Delivered,Mobile App,Mumbai,49
100721,671,2023-01-16,Delivered,Web,Bengaluru,0
100722,800,2023-01-16,Delivered,Mobile App,Delhi,49
100723,2051,2023-01-16,Delivered,Mobile App,Lucknow,49
100724,2204,2023-01-16,Delivered,Store,Chennai,49
100725,2496,2023-01-16,Cancelled,Web,Mumbai,49
100726,1,2023-01-17,Delivered,Mobile App,Delhi,0
100727,1701,2023-01-17,Delivered,Marketplace,Ahmedabad,49
100728,406,2023-01-18,Delivered,Marketplace,Kolkata,49
100729,1290,2023-01-18,Delivered,Web,Madurai,49
100730,1430,2023-01-18,Delivered,Web,Madurai,49
100731,1412,2023-01-19,Delivered,Web,Kochi,49
100732,2710,2023-01-19,Delivered,Marketplace,Pune,49
100733,2917,2023-01-19,Delivered,Mobile App,Chennai,49
100734,644,2023-01-20,Delivered,Marketplace,Chennai,0
100735,2028,2023-01-20,Delivered,Web,Hyderabad,49
100736,2065,2023-01-20,Delivered,Web,Hyderabad,0
100737,2192,2023-01-20,Cancelled,Web,Mumbai,0
100738,2528,2023-01-20,Delivered,Marketplace,Ahmedabad,49
100739,175,2023-01-21,Delivered,Web,Mysuru,0
100740,1867,2023-01-21,Delivered,Mobile App,Jaipur,49
100741,2125,2023-01-21,Delivered,Mobile App,Hyderabad,0
100742,338,2023-01-22,Delivered,Mobile App,Delhi,0
100743,798,2023-01-22,Cancelled,Marketplace,Mysuru,0
100744,867,2023-01-22,Cancelled,Marketplace,Kolkata,49
100745,1498,2023-01-22,Delivered,Mobile App,Pune,49
100746,64,2023-01-23,Delivered,Mobile App,Delhi,0
100747,169,2023-01-23,Delivered,Web,Coimbatore,49
100748,568,2023-01-23,Delivered,Mobile App,Bengaluru,49
100749,632,2023-01-23,Delivered,Web,Kolkata,0
100750,1237,2023-01-23,Delivered,Store,Chennai,0
100751,2677,2023-01-23,Cancelled,Marketplace,Mumbai,0
100752,627,2023-01-24,Delivered,Web,Gurugram,0
100753,798,2023-01-24,Delivered,Web,Mysuru,49
100754,2705,2023-01-24,Delivered,Marketplace,Delhi,49
100755,4,2023-01-25,Delivered,Web,Delhi,0
100756,555,2023-01-25,Cancelled,Mobile App,Bengaluru,49
100757,2064,2023-01-25,Delivered,Web,Bengaluru,49
100758,2636,2023-01-25,Delivered,Mobile App,Hyderabad,49
100759,1888,2023-01-26,Delivered,Mobile App,Chennai,49
100760,1954,2023-01-26,Delivered,Marketplace,Kochi,0
100761,2147,2023-01-26,Delivered,Mobile App,Bengaluru,0
100762,2285,2023-01-26,Delivered,Web,Chennai,0
100763,2802,2023-01-26,Delivered,Mobile App,Chennai,0
100764,2917,2023-01-26,Delivered,Mobile App,Chennai,49
100765,941,2023-01-27,Delivered,Web,Chennai,49
100766,1896,2023-01-27,Delivered,Mobile App,Kochi,0
100767,627,2023-01-28,Delivered,Mobile App,Gurugram,0
100768,1563,2023-01-28,Delivered,Web,Ahmedabad,0
100769,1688,2023-01-28,Delivered,Web,Mumbai,0
100770,1718,2023-01-28,Delivered,Mobile App,Pune,49
100771,1258,2023-01-29,Delivered,Web,Gurugram,0
100772,1757,2023-01-29,Delivered,Web,Mysuru,0
100773,2064,2023-01-29,Delivered,Mobile App,Bengaluru,0
100774,2064,2023-01-29,Delivered,Web,Bengaluru,49
100775,493,2023-01-30,Delivered,Web,Pune,49
100776,651,2023-01-30,Delivered,Mobile App,Hyderabad,0
100777,2285,2023-01-30,Delivered,Marketplace,Chennai,49
100778,2920,2023-01-30,Delivered,Mobile App,Delhi,0
100779,2924,2023-01-30,Delivered,Mobile App,Pune,0
100780,493,2023-01-31,Cancelled,Mobile App,Pune,49
100781,555,2023-01-31,Delivered,Web,Bengaluru,0
100782,1688,2023-01-31,Cancelled,Mobile App,Chennai,0
100783,1701,2023-01-31,Delivered,Marketplace,Ahmedabad,0
100784,2226,2023-01-31,Delivered,Store,Chennai,0
100785,251,2023-02-01,Delivered,Web,Pune,0
100786,1430,2023-02-01,Delivered,Marketplace,Hyderabad,0
100787,464,2023-02-02,Delivered,Marketplace,Coimbatore,49
100788,802,2023-02-02,Delivered,Mobile App,Coimbatore,49
100789,2714,2023-02-02,Delivered,Mobile App,Bengaluru,49
100790,69,2023-02-03,Delivered,Web,Bengaluru,49
100791,337,2023-02-03,Cancelled,Web,Bengaluru,0
100792,1037,2023-02-03,Delivered,Marketplace,Madurai,0
100793,1982,2023-02-03,Delivered,Mobile App,Hyderabad,49
100794,2064,2023-02-03,Delivered,Mobile App,Bengaluru,0
100795,2426,2023-02-03,Delivered,Web,Delhi,0
100796,182,2023-02-04,Delivered,Mobile App,Ahmedabad,49
100797,300,2023-02-04,Delivered,Store,Pune,0
100798,991,2023-02-04,Delivered,Mobile App,Pune,49
100799,1131,2023-02-04,Delivered,Web,Lucknow,0
100800,2504,2023-02-04,Delivered,Web,Kolkata,49
100801,77,2023-02-05,Delivered,Marketplace,Coimbatore,49
100802,1702,2023-02-05,Cancelled,Mobile App,Lucknow,0
100803,2287,2023-02-05,Cancelled,Web,Ahmedabad,0
100804,2989,2023-02-05,Delivered,Web,Mysuru,0
100805,337,2023-02-06,Cancelled,Web,Bengaluru,49
100806,385,2023-02-06,Delivered,Marketplace,Hyderabad,49
100807,399,2023-02-06,Delivered,Web,Hyderabad,49
100808,637,2023-02-06,Delivered,Web,Madurai,0
100809,1404,2023-02-06,Delivered,Mobile App,Coimbatore,0
100810,1618,2023-02-06,Delivered,Mobile App,Mumbai,49
100811,1688,2023-02-06,Delivered,Mobile App,Mumbai,49
100812,2460,2023-02-06,Delivered,Mobile App,Mumbai,0
100813,1226,2023-02-07,Delivered,Mobile App,Ahmedabad,0
100814,1734,2023-02-07,Cancelled,Mobile App,Pune,49
100815,2204,2023-02-08,Delivered,Web,Chennai,0
100816,964,2023-02-09,Delivered,Marketplace,Bengaluru,0
100817,1131,2023-02-09,Delivered,Mobile App,Lucknow,49
100818,1614,2023-02-09,Delivered,Web,Gurugram,0
100819,1618,2023-02-09,Delivered,Web,Ahmedabad,49
100820,1688,2023-02-09,Delivered,Web,Mumbai,49
100821,2226,2023-02-09,Delivered,Marketplace,Chennai,49
100822,2460,2023-02-09,Delivered,Web,Mumbai,49
100823,2532,2023-02-09,Delivered,Mobile App,Pune,0
100824,2702,2023-02-09,Delivered,Web,Mumbai,49
100825,2783,2023-02-09,Delivered,Web,Pune,49
100826,2796,2023-02-09,Delivered,Mobile App,Mumbai,49
100827,2967,2023-02-09,Delivered,Web,Coimbatore,49
100828,1498,2023-02-10,Delivered,Marketplace,Pune,0
100829,2232,2023-02-10,Delivered,Mobile App,Pune,0
100830,2459,2023-02-10,Delivered,Mobile App,Chennai,0
100831,2802,2023-02-10,Delivered,Web,Mumbai,49
100832,1757,2023-02-11,Delivered,Store,Mysuru,49
100833,2064,2023-02-11,Delivered,Mobile App,Bengaluru,49
100834,2285,2023-02-11,Delivered,Mobile App,Chennai,49
100835,2802,2023-02-11,Cancelled,Web,Mumbai,0
100836,1088,2023-02-12,Delivered,Web,Delhi,49
100837,1696,2023-02-12,Delivered,Mobile App,Mumbai,49
100838,932,2023-02-13,Delivered,Web,Hyderabad,49
100839,1114,2023-02-13,Delivered,Web,Jaipur,49
100840,1498,2023-02-13,Delivered,Store,Pune,0
100841,900,2023-02-14,Delivered,Mobile App,Mumbai,49
100842,900,2023-02-14,Delivered,Store,Delhi,49
100843,1928,2023-02-14,Delivered,Mobile App,Delhi,49
100844,2204,2023-02-14,Delivered,Marketplace,Chennai,0
100845,748,2023-02-15,Delivered,Web,Hyderabad,49
100846,917,2023-02-15,Delivered,Mobile App,Bengaluru,49
100847,1166,2023-02-16,Delivered,Mobile App,Kolkata,49
100848,1491,2023-02-16,Delivered,Web,Bengaluru,0
100849,2932,2023-02-16,Delivered,Web,Chennai,49
100850,251,2023-02-17,Cancelled,Mobile App,Pune,0
100851,780,2023-02-17,Delivered,Marketplace,Ahmedabad,0
100852,1430,2023-02-17,Delivered,Store,Hyderabad,49
100853,2416,2023-02-17,Delivered,Marketplace,Bengaluru,0
100854,2629,2023-02-17,Delivered,Mobile App,Chennai,0
100855,2738,2023-02-17,Delivered,Store,Mumbai,0
100856,595,2023-02-18,Delivered,Mobile App,Bengaluru,49
100857,901,2023-02-18,Delivered,Web,Hyderabad,49
100858,2598,2023-02-18,Cancelled,Store,Hyderabad,0
100859,2886,2023-02-18,Delivered,Store,Chennai,49
100860,2947,2023-02-18,Delivered,Store,Coimbatore,49
100861,2989,2023-02-18,Delivered,Mobile App,Pune,0
100862,198,2023-02-19,Delivered,Marketplace,Bengaluru,0
100863,602,2023-02-19,Delivered,Store,Delhi,0
100864,1088,2023-02-19,Delivered,Web,Delhi,0
100865,2635,2023-02-19,Delivered,Store,Mumbai,49
100866,21,2023-02-20,Delivered,Mobile App,Delhi,49
100867,392,2023-02-20,Delivered,Mobile App,Bengaluru,49
100868,1088,2023-02-20,Delivered,Web,Delhi,49
100869,1306,2023-02-20,Delivered,Mobile App,Pune,49
100870,1335,2023-02-20,Delivered,Marketplace,Kochi,0
100871,1471,2023-02-20,Delivered,Web,Jaipur,49
100872,1498,2023-02-20,Delivered,Mobile App,Pune,49
100873,1586,2023-02-20,Delivered,Mobile App,Bengaluru,0
