payment_id,order_id,payment_method,payment_status,amount,paid_at
500442,100442,UPI,Success,1095.1,2022-11-08 15:38:24
500443,100443,UPI,Success,812.3,2022-11-09 12:39:38
500444,100444,Net Banking,Success,672.1,2022-11-09 13:25:02
500445,100445,Debit Card,Success,1544.7,2022-11-09 04:35:15
500446,100446,Credit Card,Success,282.1,2022-11-09 05:56:49
500447,100447,Debit Card,Success,2236.3,2022-11-10 13:59:25
500448,100448,Credit Card,Refunded,1717.65,2022-11-10 03:59:15
500449,100449,Net Banking,Success,1473.65,2022-11-10 21:59:48
500450,100450,COD,Success,268.0,2022-11-11 00:26:33
500451,100451,Debit Card,Success,1741.3,2022-11-11 02:03:35
500452,100452,UPI,Success,4099.2,2022-11-11 23:31:18
500453,100453,UPI,Success,5011.75,2022-11-12 18:54:32
500454,100454,UPI,Success,408.2,2022-11-12 20:32:43
500455,100455,COD,Success,246.1,2022-11-13 06:34:56
500456,100456,Wallet,Success,498.0,2022-11-13 22:28:51
500457,100457,Debit Card,Success,1219.2,2022-11-13 01:49:49
500458,100458,Credit Card,Success,1299.65,2022-11-13 01:18:38
500459,100459,Debit Card,Success,2399.0,2022-11-13 02:06:01
500460,100460,UPI,Success,487.0,2022-11-13 15:30:50
500461,100461,UPI,Success,4316.0,2022-11-14 08:47:02
500462,100462,Credit Card,Refunded,804.55,2022-11-14 05:59:26
500463,100463,Debit Card,Success,258.0,2022-11-14 07:55:41
500464,100464,Debit Card,Success,507.1,2022-11-14 08:45:09
500465,100465,UPI,Success,465.1,2022-11-14 23:21:24
500466,100466,UPI,Success,968.0,2022-11-15 00:14:19
500467,100467,COD,Success,1063.95,2022-11-15 12:15:25
500468,100468,COD,Success,1047.1,2022-11-16 02:10:52
500469,100469,COD,Success,1719.65,2022-11-17 02:51:18
500470,100470,Credit Card,Success,1867.45,2022-11-17 07:47:10
500471,100471,UPI,Success,956.1,2022-11-17 15:52:10
500472,100472,Debit Card,Success,1103.4,2022-11-18 17:14:14
500473,100473,Credit Card,Success,7879.0,2022-11-18 01:00:13
500474,100474,Credit Card,Success,661.7,2022-11-18 05:31:58
500475,100475,UPI,Success,453.1,2022-11-18 16:35:54
500476,100476,UPI,Success,5354.0,2022-11-18 07:57:52
500477,100477,UPI,Success,1058.0,2022-11-18 22:53:34
500478,100478,Net Banking,Success,1128.2,2022-11-18 13:42:28
500479,100479,UPI,Success,1600.15,2022-11-18 11:57:51
500480,100480,Credit Card,Success,558.0,2022-11-19 20:27:50
500481,100481,UPI,Success,717.0,2022-11-19 22:32:39
500482,100482,Debit Card,Success,1577.2,2022-11-19 08:18:07
500483,100483,Credit Card,Success,1167.3,2022-11-19 02:05:10
500484,100484,Debit Card,Success,2298.0,2022-11-19 10:22:05
500485,100485,Credit Card,Success,498.0,2022-11-20 12:03:24
500486,100486,UPI,Success,1914.6,2022-11-20 08:29:24
500487,100487,UPI,Success,1020.25,2022-11-20 10:17:28
500488,100488,Wallet,Success,1031.3,2022-11-20 14:35:47
500489,100489,UPI,Success,6999.0,2022-11-20 23:43:05
500490,100490,COD,Success,1873.15,2022-11-21 23:49:46
500491,100491,Credit Card,Success,902.1,2022-11-21 00:30:44
500492,100492,UPI,Success,2658.0,2022-11-21 21:39:19
500493,100493,Debit Card,Success,1530.65,2022-11-21 12:51:59
500494,100494,UPI,Success,1452.55,2022-11-21 23:42:31
500495,100495,UPI,Success,498.0,2022-11-21 07:45:47
500496,100496,UPI,Refunded,1727.0,2022-11-22 21:38:14
500497,100497,Credit Card,Success,1149.0,2022-11-23 23:49:16
500498,100498,UPI,Refunded,1149.0,2022-11-23 15:49:17
500499,100499,Wallet,Success,851.45,2022-11-24 00:39:52
500500,100500,UPI,Success,1118.4,2022-11-24 01:50:38
500501,100501,COD,Success,6049.95,2022-11-25 01:18:43
500502,100502,Credit Card,Success,487.0,2022-11-25 18:50:24
500503,100503,UPI,Success,2068.0,2022-11-26 10:48:01
500504,100504,UPI,Success,1393.3,2022-11-26 02:15:06
500505,100505,Debit Card,Success,922.6,2022-11-26 04:17:01
500506,100506,UPI,Success,1543.35,2022-11-26 05:06:35
500507,100507,UPI,Success,1732.85,2022-11-27 20:54:24
500508,100508,Net Banking,Success,508.9,2022-11-28 04:33:07
500509,100509,Debit Card,Success,6189.2,2022-11-28 12:00:25
500510,100510,Debit Card,Success,498.0,2022-11-28 13:43:14
500511,100511,UPI,Success,498.0,2022-11-28 18:00:59
500512,100512,Wallet,Success,246.1,2022-11-28 14:12:54
500513,100513,UPI,Success,268.0,2022-11-28 05:04:56
500514,100514,UPI,Success,408.2,2022-11-29 00:38:27
500515,100515,UPI,Success,221267.0,2022-11-29 09:35:09
500516,100516,Debit Card,Success,597.0,2022-11-29 14:16:44
500517,100517,UPI,Success,1785.2,2022-11-29 18:56:28
500518,100518,UPI,Success,1149.0,2022-11-30 18:14:15
500519,100519,UPI,Success,498.0,2022-11-30 12:33:18
500520,100520,Wallet,Success,2193.2,2022-12-01 09:29:45
500521,100521,Credit Card,Success,1369.0,2022-12-01 20:28:24
500522,100522,Credit Card,Success,1276.1,2022-12-01 16:06:03
500523,100523,Credit Card,Success,2477.65,2022-12-01 10:10:51
500524,100524,UPI,Success,408.2,2022-12-01 08:37:27
500525,100525,Debit Card,Success,312.2,2022-12-01 18:31:19
500526,100526,UPI,Success,2759.0,2022-12-01 08:19:53
500527,100527,Net Banking,Success,947.0,2022-12-01 16:13:59
500528,100528,UPI,Success,3208.0,2022-12-02 19:31:58
500529,100529,Credit Card,Success,408.2,2022-12-02 05:11:19
500530,100530,Credit Card,Success,642.95,2022-12-02 20:19:16
500531,100531,UPI,Success,1569.4,2022-12-02 08:24:39
500532,100532,UPI,Success,5269.0,2022-12-03 05:55:03
500533,100533,UPI,Success,18157.2,2022-12-04 18:35:22
500534,100534,Debit Card,Refunded,1006.75,2022-12-04 19:07:36
500535,100535,Debit Card,Success,418.0,2022-12-04 04:28:14
500536,100536,Debit Card,Success,498.0,2022-12-04 23:20:47
500537,100537,Credit Card,Success,1091.55,2022-12-04 04:20:14
500538,100538,UPI,Success,475.55,2022-12-04 19:59:45
500539,100539,UPI,Success,1029.2,2022-12-04 14:44:31
500540,100540,UPI,Success,2139.75,2022-12-04 23:54:21
500541,100541,Credit Card,Success,15291.15,2022-12-05 11:27:25
500542,100542,Credit Card,Success,4007.55,2022-12-05 13:39:46
500543,100543,Debit Card,Success,1220.55,2022-12-05 00:57:04
500544,100544,Debit Card,Failed,428.05,2022-12-06 03:48:22
500545,100545,Credit Card,Success,498.0,2022-12-06 16:43:55
500546,100546,UPI,Success,658.0,2022-12-07 09:48:23
500547,100547,Debit Card,Success,475.55,2022-12-07 13:51:27
500548,100548,UPI,Success,2298.0,2022-12-07 07:47:04
500549,100549,Credit Card,Success,4112.3,2022-12-08 01:42:32
500550,100550,UPI,Success,3121.7,2022-12-09 01:10:14
500551,100551,UPI,Success,1117.0,2022-12-09 06:50:57
500552,100552,UPI,Success,5198.2,2022-12-09 07:11:38
500553,100553,Net Banking,Success,296.2,2022-12-09 12:36:32
500554,100554,UPI,Success,11247.4,2022-12-10 17:51:35
500555,100555,Credit Card,Success,408.1,2022-12-10 04:50:05
500556,100556,UPI,Success,498.0,2022-12-10 00:15:35
500557,100557,Credit Card,Success,1149.0,2022-12-10 21:07:45
500558,100558,Credit Card,Success,1689.1,2022-12-10 09:39:40
500559,100559,Credit Card,Success,886.55,2022-12-10 20:23:04
500560,100560,UPI,Success,498.0,2022-12-10 18:33:45
500561,100561,Credit Card,Success,1800.65,2022-12-11 14:29:57
500562,100562,UPI,Success,475.55,2022-12-11 05:44:14
500563,100563,Credit Card,Success,327.1,2022-12-11 17:16:23
500564,100564,UPI,Success,784.55,2022-12-12 08:42:02
500565,100565,Debit Card,Success,1490.2,2022-12-12 22:35:20
500566,100566,Debit Card,Success,1829.0,2022-12-12 17:27:08
500567,100567,Debit Card,Success,2247.0,2022-12-12 05:24:44
500568,100568,UPI,Success,475.55,2022-12-13 20:13:04
500569,100569,Credit Card,Success,323.55,2022-12-13 04:02:27
500570,100570,UPI,Success,1204.1,2022-12-13 03:52:27
500571,100571,UPI,Success,508.0,2022-12-14 16:46:28
500572,100572,UPI,Success,430.65,2022-12-14 15:14:18
500573,100573,UPI,Success,696.55,2022-12-14 13:52:58
500574,100574,UPI,Success,99368.1,2022-12-14 18:16:40
500575,100575,UPI,Success,1263.9,2022-12-14 01:23:58
500576,100576,UPI,Success,1553.1,2022-12-15 12:45:22
500577,100577,Credit Card,Success,2014.7,2022-12-15 02:25:41
500578,100578,Credit Card,Success,662.1,2022-12-15 19:45:33
500579,100579,Credit Card,Success,498.0,2022-12-15 08:13:47
500580,100580,Debit Card,Success,3987.0,2022-12-16 21:06:22
500581,100581,UPI,Success,1279.65,2022-12-16 23:59:51
500582,100582,UPI,Failed,2741.5,2022-12-16 18:25:06
500583,100583,COD,Success,947.0,2022-12-16 10:10:03
500584,100584,COD,Refunded,498.0,2022-12-16 01:13:21
500585,100585,Debit Card,Success,1163.1,2022-12-16 04:58:06
500586,100586,Debit Card,Success,1124.55,2022-12-17 03:35:38
500587,100587,UPI,Success,1838.0,2022-12-17 20:17:17
500588,100588,Net Banking,Refunded,475.55,2022-12-17 23:14:26
500589,100589,Credit Card,Success,287.0,2022-12-17 02:48:20
500590,100590,UPI,Success,498.0,2022-12-17 10:55:00
500591,100591,Credit Card,Success,1048.0,2022-12-18 13:28:46
500592,100592,Debit Card,Success,1797.2,2022-12-18 13:11:56
500593,100593,UPI,Success,7578.0,2022-12-18 01:05:18
500594,100594,UPI,Success,1852.6,2022-12-19 10:53:47
500595,100595,Wallet,Success,974.75,2022-12-20 04:12:01
500596,100596,COD,Success,717.0,2022-12-20 02:17:44
500597,100597,Wallet,Success,1368.2,2022-12-20 14:04:32
500598,100598,UPI,Success,904.55,2022-12-20 16:22:05
500599,100599,UPI,Success,226.65,2022-12-20 02:20:53
500600,100600,Net Banking,Success,672.1,2022-12-20 20:41:09
500601,100601,UPI,Success,776.4,2022-12-20 17:19:54
500602,100602,UPI,Success,2112.35,2022-12-21 23:02:17
500603,100603,Debit Card,Success,4736.05,2022-12-21 21:28:40
500604,100604,Debit Card,Success,2845.4,2022-12-21 17:45:03
500605,100605,Credit Card,Success,1297.95,2022-12-21 18:34:32
500606,100606,UPI,Success,1688.0,2022-12-22 20:04:18
500607,100607,Credit Card,Success,453.1,2022-12-22 21:21:15
500608,100608,UPI,Success,398.0,2022-12-22 17:54:49
500609,100609,UPI,Success,448.0,2022-12-22 16:16:19
500610,100610,UPI,Success,255.1,2022-12-23 09:20:45
500611,100611,Debit Card,Success,1537.65,2022-12-23 01:53:57
500612,100612,Debit Card,Success,20193.35,2022-12-23 12:26:36
500613,100613,UPI,Success,767.2,2022-12-24 18:32:14
500614,100614,Debit Card,Success,10321.8,2022-12-24 03:21:20
500615,100615,Debit Card,Success,1112.1,2022-12-25 10:33:01
500616,100616,Debit Card,Success,3392.65,2022-12-25 18:24:58
500617,100617,Net Banking,Success,1347.0,2022-12-25 01:52:22
500618,100618,UPI,Success,1021.3,2022-12-25 19:05:22
500619,100619,UPI,Success,957.0,2022-12-25 20:18:40
500620,100620,UPI,Success,951.65,2022-12-26 20:14:35
500621,100621,UPI,Success,117142.65,2022-12-26 21:05:29
500622,100622,Credit Card,Success,408.2,2022-12-26 09:38:33
500623,100623,UPI,Success,498.0,2022-12-26 01:02:14
500624,100624,Wallet,Success,1344.55,2022-12-26 21:26:50
500625,100625,Net Banking,Success,5459.0,2022-12-27 10:40:44
500626,100626,UPI,Success,20206.25,2022-12-27 12:45:16
500627,100627,Wallet,Success,498.0,2022-12-27 06:50:58
500628,100628,Credit Card,Failed,1720.65,2022-12-27 00:13:22
500629,100629,UPI,Success,3938.0,2022-12-27 07:17:47
500630,100630,UPI,Success,3238.15,2022-12-27 09:14:52
500631,100631,Credit Card,Success,5257.55,2022-12-27 21:45:16
500632,100632,COD,Failed,1569.2,2022-12-27 15:45:09
500633,100633,UPI,Success,575.1,2022-12-27 20:00:30
500634,100634,UPI,Success,661.7,2022-12-28 15:19:48
500635,100635,COD,Success,3517.5,2022-12-29 23:37:41
500636,100636,Net Banking,Success,268.0,2022-12-29 08:37:40
500637,100637,Credit Card,Success,19871.1,2022-12-29 02:04:19
500638,100638,Net Banking,Success,235.15,2022-12-29 04:21:22
500639,100639,Net Banking,Success,210.1,2022-12-29 15:44:03
500640,100640,UPI,Success,481.65,2022-12-29 04:35:35
500641,100641,UPI,Success,185825.4,2022-12-29 21:57:17
500642,100642,Wallet,Success,378.0,2022-12-29 08:59:24
500643,100643,Debit Card,Success,398.0,2022-12-29 11:32:36
500644,100644,Credit Card,Failed,408.2,2022-12-29 15:48:31
500645,100645,UPI,Success,1008.0,2022-12-30 21:50:20
500646,100646,UPI,Success,2197.0,2022-12-30 09:52:36
500647,100647,Credit Card,Success,8853.2,2022-12-30 01:08:31
500648,100648,UPI,Success,826.0,2022-12-30 02:36:28
500649,100649,Credit Card,Success,852.15,2022-12-30 18:19:08
500650,100650,Credit Card,Success,18129.4,2022-12-31 15:49:45
500651,100651,UPI,Success,1194.1,2022-12-31 07:32:23
500652,100652,Debit Card,Success,3795.1,2022-12-31 06:06:12
500653,100653,UPI,Success,1517.1,2022-12-31 23:33:42
500654,100654,Debit Card,Success,1314.2,2023-01-01 17:00:01
500655,100655,Wallet,Success,2821.05,2023-01-01 06:40:14
500656,100656,COD,Success,475.55,2023-01-01 09:23:58
500657,100657,UPI,Success,1148.0,2023-01-02 22:17:19
500658,100658,Credit Card,Success,2585.0,2023-01-02 18:43:35
500659,100659,Net Banking,Success,947.0,2023-01-02 20:21:46
500660,100660,UPI,Success,558.0,2023-01-02 21:01:30
500661,100661,UPI,Success,707.0,2023-01-02 00:18:21
500662,100662,Credit Card,Success,2313.65,2023-01-02 05:05:38
500663,100663,Net Banking,Success,4858.2,2023-01-02 07:12:10
500664,100664,UPI,Success,6654.45,2023-01-03 05:10:40
500665,100665,COD,Success,15571.7,2023-01-03 04:40:31
500666,100666,UPI,Success,453.1,2023-01-03 13:12:42
500667,100667,UPI,Success,1473.3,2023-01-04 16:13:15
500668,100668,COD,Success,498.0,2023-01-04 07:08:40
500669,100669,UPI,Success,6041.3,2023-01-04 14:40:10
500670,100670,COD,Success,258.0,2023-01-04 01:16:49
500671,100671,UPI,Success,3096.65,2023-01-04 02:40:43
500672,100672,UPI,Success,10087.2,2023-01-05 18:37:55
500673,100673,Credit Card,Success,5559.2,2023-01-05 00:44:05
500674,100674,UPI,Success,1700.95,2023-01-05 14:33:47
500675,100675,Credit Card,Refunded,1053.15,2023-01-05 10:12:58
500676,100676,UPI,Success,1155.1,2023-01-05 11:12:17
500677,100677,UPI,Success,498.0,2023-01-06 21:05:30
500678,100678,UPI,Success,1027.0,2023-01-07 04:49:10
500679,100679,UPI,Success,246.1,2023-01-07 01:08:41
500680,100680,Net Banking,Refunded,2621.0,2023-01-07 15:45:00
500681,100681,Wallet,Success,1573.65,2023-01-07 23:12:22
500682,100682,UPI,Success,4689.3,2023-01-08 14:32:47
500683,100683,Wallet,Success,1588.0,2023-01-08 06:59:25
500684,100684,COD,Success,624.2,2023-01-08 23:55:38
500685,100685,UPI,Success,2412.85,2023-01-08 16:22:01
500686,100686,UPI,Success,268.0,2023-01-08 00:39:43
500687,100687,Debit Card,Success,1293.3,2023-01-08 05:04:12
500688,100688,COD,Success,4830.5,2023-01-09 20:06:03
500689,100689,Debit Card,Success,487.0,2023-01-09 02:21:15
500690,100690,UPI,Success,268.0,2023-01-09 20:16:29
500691,100691,UPI,Success,842.2,2023-01-10 12:15:39
500692,100692,Net Banking,Refunded,453.1,2023-01-10 15:51:33
500693,100693,UPI,Success,534.75,2023-01-10 08:38:43
500694,100694,UPI,Success,1220.3,2023-01-11 22:26:50
500695,100695,COD,Success,947.0,2023-01-11 12:18:57
500696,100696,UPI,Success,1563.2,2023-01-11 16:16:18
500697,100697,UPI,Success,110409.0,2023-01-11 13:45:15
500698,100698,UPI,Success,2247.0,2023-01-11 12:55:02
500699,100699,UPI,Success,224.2,2023-01-11 21:25:14
500700,100700,UPI,Refunded,498.0,2023-01-11 17:45:23
500701,100701,UPI,Success,857.2,2023-01-11 11:00:06
500702,100702,UPI,Success,1694.4,2023-01-11 07:28:00
500703,100703,Debit Card,Success,982.3,2023-01-12 03:02:58
500704,100704,Credit Card,Success,2073.55,2023-01-12 08:09:42
500705,100705,UPI,Success,1393.1,2023-01-12 08:31:11
500706,100706,Debit Card,Success,2667.1,2023-01-12 13:06:19
500707,100707,COD,Success,4197.1,2023-01-13 08:40:51
500708,100708,UPI,Success,14907.05,2023-01-13 11:38:50
500709,100709,Credit Card,Success,782.1,2023-01-13 10:16:47
500710,100710,COD,Success,453.1,2023-01-13 08:02:53
500711,100711,Debit Card,Success,2094.7,2023-01-13 16:31:38
500712,100712,UPI,Success,967.0,2023-01-14 18:13:50
500713,100713,Credit Card,Success,2210.65,2023-01-14 05:03:30
500714,100714,UPI,Refunded,904.1,2023-01-14 18:47:52
500715,100715,Net Banking,Success,772.55,2023-01-14 21:25:16
500716,100716,Net Banking,Success,4215.15,2023-01-15 12:13:13
500717,100717,COD,Success,954.55,2023-01-15 19:15:19
500718,100718,Wallet,Refunded,3507.0,2023-01-15 18:40:07
500719,100719,UPI,Success,475.55,2023-01-16 07:49:38
500720,100720,UPI,Success,475.55,2023-01-16 15:17:11
500721,100721,UPI,Success,1553.3,2023-01-16 15:21:02
500722,100722,UPI,Success,430.65,2023-01-16 19:57:11
500723,100723,UPI,Success,673.2,2023-01-16 02:20:43
500724,100724,UPI,Success,907.0,2023-01-16 07:30:29
500725,100725,Credit Card,Refunded,648.0,2023-01-16 17:36:02
500726,100726,Credit Card,Success,1901.55,2023-01-17 08:37:45
500727,100727,UPI,Success,862.65,2023-01-17 08:25:51
500728,100728,Debit Card,Success,628.3,2023-01-18 02:06:14
500729,100729,UPI,Success,430.65,2023-01-18 19:53:04
500730,100730,Debit Card,Success,618.75,2023-01-18 18:59:09
500731,100731,UPI,Success,383.4,2023-01-19 23:18:14
500732,100732,UPI,Success,599.4,2023-01-19 23:26:24
500733,100733,UPI,Success,378.0,2023-01-19 23:07:27
500734,100734,Credit Card,Success,2677.3,2023-01-20 17:28:52
500735,100735,UPI,Success,947.0,2023-01-20 13:55:06
500736,100736,UPI,Success,1624.1,2023-01-20 20:18:30
500737,100737,Credit Card,Refunded,1117.0,2023-01-20 18:09:07
500738,100738,UPI,Success,228.0,2023-01-20 20:25:11
500739,100739,UPI,Success,1582.0,2023-01-21 05:39:09
500740,100740,UPI,Success,947.0,2023-01-21 06:26:53
500741,100741,Credit Card,Success,2538.0,2023-01-21 23:58:14
500742,100742,Credit Card,Success,15758.0,2023-01-22 01:21:01
500743,100743,Debit Card,Failed,2316.0,2023-01-22 19:00:58
500744,100744,UPI,Failed,947.0,2023-01-22 04:57:29
500745,100745,UPI,Success,916.0,2023-01-22 01:17:08
500746,100746,Debit Card,Success,1310.3,2023-01-23 12:03:33
500747,100747,UPI,Success,514.8,2023-01-23 21:29:13
500748,100748,Debit Card,Success,948.3,2023-01-23 21:49:52
500749,100749,Credit Card,Success,1188.0,2023-01-23 03:06:00
500750,100750,UPI,Success,1683.55,2023-01-23 08:01:59
500751,100751,UPI,Refunded,111043.6,2023-01-23 07:04:00
500752,100752,COD,Success,1593.05,2023-01-24 03:45:04
500753,100753,UPI,Success,638.0,2023-01-24 14:36:04
500754,100754,Net Banking,Success,671.4,2023-01-24 14:38:43
500755,100755,Wallet,Success,1553.65,2023-01-25 14:18:33
500756,100756,Debit Card,Refunded,857.2,2023-01-25 14:31:31
500757,100757,Debit Card,Success,917.0,2023-01-25 18:54:36
500758,100758,Wallet,Success,727.3,2023-01-25 16:56:14
500759,100759,Credit Card,Success,408.2,2023-01-26 18:43:09
500760,100760,UPI,Success,1368.0,2023-01-26 11:08:45
500761,100761,Wallet,Success,1587.0,2023-01-26 15:36:22
500762,100762,Credit Card,Success,3728.65,2023-01-26 16:57:32
500763,100763,Debit Card,Success,7041.55,2023-01-26 10:44:53
500764,100764,UPI,Success,453.1,2023-01-26 06:24:29
500765,100765,UPI,Success,363.3,2023-01-27 09:52:22
500766,100766,Credit Card,Success,1077.6,2023-01-27 15:50:36
500767,100767,Debit Card,Success,9765.05,2023-01-28 11:55:06
500768,100768,Credit Card,Success,4054.55,2023-01-28 02:43:56
500769,100769,Debit Card,Success,3321.65,2023-01-28 08:13:08
500770,100770,UPI,Success,922.05,2023-01-28 06:05:49
500771,100771,UPI,Success,1646.1,2023-01-29 11:39:07
500772,100772,Debit Card,Success,1115.7,2023-01-29 21:57:08
500773,100773,Debit Card,Success,199436.95,2023-01-29 09:56:26
500774,100774,Credit Card,Success,788.1,2023-01-29 03:40:34
500775,100775,Debit Card,Success,498.0,2023-01-30 09:29:54
500776,100776,Credit Card,Success,6199.0,2023-01-30 00:34:27
500777,100777,UPI,Success,498.41,2023-01-30 21:21:42
500778,100778,Net Banking,Success,1442.1,2023-01-30 06:32:38
500779,100779,Credit Card,Success,2238.0,2023-01-30 17:48:45
500780,100780,UPI,Failed,498.0,2023-01-31 17:53:28
500781,100781,Debit Card,Success,2757.0,2023-01-31 10:34:55
500782,100782,UPI,Refunded,6028.1,2023-01-31 01:26:44
500783,100783,COD,Success,1568.65,2023-01-31 05:58:15
500784,100784,UPI,Success,1978.0,2023-01-31 17:10:38
500785,100785,Debit Card,Success,4551.1,2023-02-01 02:42:18
500786,100786,UPI,Success,1494.4,2023-02-01 15:17:43
500787,100787,UPI,Success,498.0,2023-02-02 08:58:07
500788,100788,UPI,Success,938.0,2023-02-02 05:40:32
500789,100789,Wallet,Success,869.75,2023-02-02 05:01:52
500790,100790,UPI,Success,777.65,2023-02-03 06:13:17
500791,100791,Wallet,Failed,1127.4,2023-02-03 13:01:30
500792,100792,Credit Card,Success,1007.4,2023-02-03 15:44:47
500793,100793,UPI,Success,638.7,2023-02-03 02:49:31
500794,100794,COD,Success,2445.0,2023-02-03 11:11:40
500795,100795,Credit Card,Success,1576.2,2023-02-03 12:38:12
500796,100796,Net Banking,Success,363.3,2023-02-04 20:57:04
